Fecha, Edad, Rol, Calle, Zona, Tipo de resultado, Tipo de siniestro, Usa cinturón, Usa casco, Día de la semana, Sexo, Hora, Departamento, Localidad, Tipo de Vehiculo, fixed, X, Y 
9/5/2020, SIN DATOS, CONDUCTOR, BOULEVARD JOSE BATLLE Y ORDOÑEZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, SIN DATOS, 12, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 578370, 6139570 
7/8/2020, 38, PASAJERO, AVENIDA DOCTOR CARLOS MARIA RAMIREZ, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, NO USA CINTURÓN, SIN DATOS, VIERNES, FEMENINO, 18, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 570025, 6141735 
7/8/2020, 39, CONDUCTOR, AVENIDA DOCTOR CARLOS MARIA RAMIREZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 18, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 570025, 6141735 
7/8/2020, 56, CONDUCTOR, AVENIDA DOCTOR CARLOS MARIA RAMIREZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 18, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 570025, 6141735 
7/8/2020, 55, PEATÓN, AVENIDA OCHO DE OCTUBRE, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, SIN DATOS, VIERNES, FEMENINO, 16, MONTEVIDEO, MONTEVIDEO, SIN DATOS, 1, 576545, 6138625 
7/8/2020, 45, CONDUCTOR, AVENIDA OCHO DE OCTUBRE, URBANA    , ILESO, CAÍDA, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 16, MONTEVIDEO, MONTEVIDEO, OMNIBUS, 1, 576545, 6138625 
7/8/2020, 33, CONDUCTOR, BASILIO PEREIRA DE LA LUZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 19, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 578450, 6137095 
7/8/2020, 43, CONDUCTOR, BASILIO PEREIRA DE LA LUZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 19, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 578450, 6137095 
7/8/2020, 25, PASAJERO, ACCESOS KM 2.400, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, FEMENINO, 20, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 571440, 6140970 
7/8/2020, 24, CONDUCTOR, ACCESOS KM 2.400, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 20, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 571440, 6140970 
7/8/2020, 46, CONDUCTOR, ACCESOS KM 2.400, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 20, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 571440, 6140970 
8/8/2020, 43, CONDUCTOR, AVENIDA GENERAL EUGENIO GARZON, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 6, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 571155, 6144595 
8/8/2020, 43, PASAJERO, AVENIDA GENERAL EUGENIO GARZON, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, NO USA CINTURÓN, SIN DATOS, SÁBADO, FEMENINO, 6, MONTEVIDEO, MONTEVIDEO, OMNIBUS, 1, 571155, 6144595 
8/8/2020, 36, CONDUCTOR, AVENIDA GENERAL EUGENIO GARZON, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 6, MONTEVIDEO, MONTEVIDEO, OMNIBUS, 1, 571155, 6144595 
8/8/2020, 43, CONDUCTOR, LOPE DE VEGA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 10, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 573210, 6145920 
8/8/2020, 50, PASAJERO, LOPE DE VEGA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 10, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 573210, 6145920 
8/8/2020, 60, CONDUCTOR, LOPE DE VEGA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 10, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 573210, 6145920 
8/8/2020, 52, CONDUCTOR, LA GUARDIA, SUBURBANA , HERIDO LEVE, DESPISTE, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 11, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 559500, 6150400 
8/8/2020, 25, PASAJERO, DOCTOR BARRIOS AMORIN, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 12, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 574515, 6136830 
8/8/2020, 29, PASAJERO, DOCTOR BARRIOS AMORIN, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 12, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 574515, 6136830 
8/8/2020, 53, CONDUCTOR, DOCTOR BARRIOS AMORIN, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 12, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 574515, 6136830 
8/8/2020, 27, CONDUCTOR, DOCTOR BARRIOS AMORIN, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 12, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 574515, 6136830 
8/8/2020, 25, PASAJERO, MIGUELETE, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 12, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 574675, 6138155 
8/8/2020, 33, CONDUCTOR, MIGUELETE, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 12, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 574675, 6138155 
8/8/2020, 52, CONDUCTOR, MIGUELETE, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 12, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 574675, 6138155 
8/8/2020, 2, PASAJERO, AVENIDA LIBERTADOR BRIGADIER GENERAL LAVALLEJA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 15, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 574005, 6138090 
8/8/2020, 52, PASAJERO, AVENIDA LIBERTADOR BRIGADIER GENERAL LAVALLEJA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 15, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 574005, 6138090 
8/8/2020, 51, CONDUCTOR, AVENIDA LIBERTADOR BRIGADIER GENERAL LAVALLEJA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 15, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 574005, 6138090 
8/8/2020, 66, CONDUCTOR, AVENIDA LIBERTADOR BRIGADIER GENERAL LAVALLEJA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 15, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 574005, 6138090 
8/8/2020, 42, PEATÓN, TORRICELLI, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 15, MONTEVIDEO, MONTEVIDEO, SIN DATOS, 1, 576955, 6144375 
8/8/2020, 20, CONDUCTOR, TORRICELLI, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 15, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 576955, 6144375 
8/8/2020, 30, CONDUCTOR, TORRICELLI, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 15, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 576955, 6144375 
8/8/2020, 32, PEATÓN, CAMINO CAPITAN TULA, URBANA    , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 14, MONTEVIDEO, MONTEVIDEO, SIN DATOS, 1, 576280, 6146245 
8/8/2020, 2, PEATÓN, CAMINO CAPITAN TULA, URBANA    , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 14, MONTEVIDEO, MONTEVIDEO, SIN DATOS, 1, 576280, 6146245 
8/8/2020, 52, CONDUCTOR, CAMINO CAPITAN TULA, URBANA    , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 14, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 576280, 6146245 
8/8/2020, 33, CONDUCTOR, AVENIDA GENERAL FLORES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 16, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 575920, 6141780 
8/8/2020, 20, PASAJERO, AVENIDA GENERAL FLORES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 16, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 575920, 6141780 
8/8/2020, 28, CONDUCTOR, AVENIDA GENERAL FLORES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 16, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 575920, 6141780 
8/8/2020, 36, CONDUCTOR, BOULEVARD GENERAL ARTIGAS, URBANA    , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 15, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 574740, 6140975 
8/8/2020, 55, CONDUCTOR, BOULEVARD GENERAL ARTIGAS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 15, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 574740, 6140975 
8/8/2020, 40, PASAJERO, CERRITO, URBANA    , HERIDO LEVE, DESPISTE, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 17, MONTEVIDEO, MONTEVIDEO, OMNIBUS, 1, 572000, 6136990 
8/8/2020, 41, PASAJERO, CERRITO, URBANA    , HERIDO LEVE, DESPISTE, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 17, MONTEVIDEO, MONTEVIDEO, OMNIBUS, 1, 572000, 6136990 
8/8/2020, 15, PASAJERO, CERRITO, URBANA    , ILESO, DESPISTE, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 17, MONTEVIDEO, MONTEVIDEO, OMNIBUS, 1, 572000, 6136990 
8/8/2020, 46, CONDUCTOR, CERRITO, URBANA    , ILESO, DESPISTE, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 17, MONTEVIDEO, MONTEVIDEO, OMNIBUS, 1, 572000, 6136990 
8/8/2020, 60, PASAJERO, CERRITO, URBANA    , HERIDO LEVE, DESPISTE, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 17, MONTEVIDEO, MONTEVIDEO, OMNIBUS, 1, 572000, 6136990 
8/8/2020, 20, CONDUCTOR, GENERAL NARIÑO, URBANA    , ILESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 17, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 586640, 6140905 
8/8/2020, 23, CONDUCTOR, AVENIDA DOCTOR LUIS ALBERTO DE HERRERA, URBANA    , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 18, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 575965, 6141210 
8/8/2020, 41, CONDUCTOR, AVENIDA DOCTOR LUIS ALBERTO DE HERRERA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 18, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 575965, 6141210 
8/8/2020, 28, CONDUCTOR, RAMBLA ARMENIA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 18, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 578975, 6136625 
8/8/2020, 34, CONDUCTOR, RAMBLA ARMENIA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 18, MONTEVIDEO, MONTEVIDEO, OMNIBUS, 1, 578975, 6136625 
8/8/2020, 1, PASAJERO, CORACEROS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 20, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 571670, 6141600 
8/8/2020, 24, PASAJERO, CORACEROS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 20, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 571670, 6141600 
8/8/2020, 29, CONDUCTOR, CORACEROS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 20, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 571670, 6141600 
8/8/2020, 34, PASAJERO, CORACEROS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 20, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 571670, 6141600 
8/8/2020, 40, CONDUCTOR, CORACEROS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 20, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 571670, 6141600 
8/8/2020, 22, CONDUCTOR, JENNER, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 20, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 573835, 6144625 
8/8/2020, 28, CONDUCTOR, JENNER, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 20, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 573835, 6144625 
8/8/2020, 55, CONDUCTOR, MANUEL VICENTE PAGOLA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 21, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 578040, 6136760 
8/8/2020, 59, CONDUCTOR, MANUEL VICENTE PAGOLA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 21, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 578040, 6136760 
8/8/2020, 30, PASAJERO, CERRO LARGO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 23, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 574140, 6137640 
8/8/2020, 37, PASAJERO, CERRO LARGO, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 23, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 574140, 6137640 
8/8/2020, 35, CONDUCTOR, CERRO LARGO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 23, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 574140, 6137640 
8/8/2020, 48, CONDUCTOR, CERRO LARGO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 23, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 574140, 6137640 
8/8/2020, 32, CONDUCTOR, JAPON, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 22, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 568640, 6140590 
8/8/2020, 32, PASAJERO, JAPON, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 22, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 568640, 6140590 
8/8/2020, 38, PASAJERO, JAPON, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 22, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 568640, 6140590 
8/8/2020, 26, PASAJERO, CAMINO SANFUENTES, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 23, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 565285, 6140600 
8/8/2020, 53, CONDUCTOR, CAMINO SANFUENTES, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 23, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 565285, 6140600 
8/8/2020, 20, CONDUCTOR, CAMINO SANFUENTES, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 23, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 565285, 6140600 
9/8/2020, 22, CONDUCTOR, AVENIDA DOCTOR CARLOS MARIA RAMIREZ, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, NO USA CINTURÓN, SIN DATOS, DOMINGO, MASCULINO, 4, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 567050, 6140450 
9/8/2020, 31, CONDUCTOR, AVENIDA DOCTOR CARLOS MARIA RAMIREZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 4, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 567050, 6140450 
9/7/2020, 44, PASAJERO, COCHABAMBA, RURAL     , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, JUEVES, FEMENINO, 3, MONTEVIDEO, SIN DATOS, MOTO, 1, 582090, 6142795 
9/7/2020, 44, CONDUCTOR, COCHABAMBA, RURAL     , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, JUEVES, MASCULINO, 3, MONTEVIDEO, SIN DATOS, MOTO, 1, 582090, 6142795 
9/8/2020, 27, CONDUCTOR, CAMINO DOMINGO ARENA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 9, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 575535, 6146465 
9/8/2020, 42, CONDUCTOR, CAMINO DOMINGO ARENA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 9, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 575535, 6146465 
9/8/2020, 49, PASAJERO, AVENIDA AGRACIADA, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO, 11, MONTEVIDEO, MONTEVIDEO, OMNIBUS, 1, 571835, 6142090 
9/8/2020, 66, PASAJERO, AVENIDA AGRACIADA, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO, 11, MONTEVIDEO, MONTEVIDEO, OMNIBUS, 1, 571835, 6142090 
9/8/2020, 32, CONDUCTOR, AVENIDA AGRACIADA, URBANA    , ILESO, CAÍDA, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 11, MONTEVIDEO, MONTEVIDEO, OMNIBUS, 1, 571835, 6142090 
9/8/2020, 25, PASAJERO, CAMINO CAPITAN CORALIO LACOSTA, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO, 15, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 577920, 6147420 
9/8/2020, 28, CONDUCTOR, CAMINO CAPITAN CORALIO LACOSTA, URBANA    , ILESO, CAÍDA, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 15, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 577920, 6147420 
9/8/2020, 33, CONDUCTOR, AVENIDA DOCTOR AMERICO RICALDONI, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO, 15, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 576860, 6138595 
9/8/2020, 29, CONDUCTOR, AVENIDA DOCTOR AMERICO RICALDONI, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 15, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 576860, 6138595 
9/8/2020, 28, PASAJERO, MANUEL HERRERA Y OBES, URBANA    , HERIDO LEVE, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 17, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 569980, 6142960 
9/8/2020, 34, CONDUCTOR, MANUEL HERRERA Y OBES, URBANA    , ILESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 17, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 569980, 6142960 
9/8/2020, 42, CONDUCTOR, AVENIDA GENERAL FLORES, URBANA    , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 17, MONTEVIDEO, MONTEVIDEO, OMNIBUS, 1, 577840, 6144595 
9/8/2020, 52, PEATÓN, AVENIDA GENERAL FLORES, URBANA    , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 17, MONTEVIDEO, MONTEVIDEO, SIN DATOS, 1, 577840, 6144595 
10/8/2020, SIN DATOS, PASAJERO, RUTA CESAR MAYO GUTIERREZ, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, LUNES, MASCULINO, 1, MONTEVIDEO, SIN DATOS, MOTO, 1, 570750, 6152000 
10/8/2020, 45, CONDUCTOR, RUTA CESAR MAYO GUTIERREZ, URBANA    , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, LUNES, MASCULINO, 1, MONTEVIDEO, SIN DATOS, MOTO, 1, 570750, 6152000 
10/8/2020, 45, CONDUCTOR, RUTA CESAR MAYO GUTIERREZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 1, MONTEVIDEO, SIN DATOS, AUTO, 1, 570750, 6152000 
10/8/2020, 22, CONDUCTOR, CAMINO DEL ORIENTE, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, FEMENINO, 7, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 588140, 6151330 
10/8/2020, 33, CONDUCTOR, CAMINO DEL ORIENTE, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, FEMENINO, 7, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 588140, 6151330 
10/8/2020, 30, CONDUCTOR, CAMINO FELIPE CARDOSO, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO, 9, MONTEVIDEO, SIN DATOS, MOTO, 1, 582090, 6142795 
10/8/2020, 44, CONDUCTOR, CAMINO FELIPE CARDOSO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 9, MONTEVIDEO, SIN DATOS, AUTO, 1, 582090, 6142795 
10/8/2020, SIN DATOS, CONDUCTOR, AVENIDA GENERAL SAN MARTIN, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 8, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 575850, 6143385 
10/8/2020, 39, PASAJERO, AVENIDA GENERAL SAN MARTIN, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO, 8, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 575850, 6143385 
10/8/2020, 22, CONDUCTOR, AVENIDA MILLAN, URBANA    , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, LUNES, MASCULINO, 9, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 572190, 6144285 
10/8/2020, 43, CONDUCTOR, AVENIDA MILLAN, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 9, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 572190, 6144285 
10/8/2020, 36, CONDUCTOR, RUTA CIENTODOS - PERIMETRAL, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, FEMENINO, 12, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 579010, 6149270 
10/8/2020, 42, CONDUCTOR, RUTA CIENTODOS - PERIMETRAL, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 12, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 579010, 6149270 
10/8/2020, 49, CONDUCTOR, RUTA CIENTODOS - PERIMETRAL, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 12, MONTEVIDEO, MONTEVIDEO, CAMION, 1, 579010, 6149270 
